SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
268032003,448144987,10.779746666666666,8.712110630630631,10.75643063063063
267105008,832840226,40.5851857142857,22.21097333333334,33.98417238095239
267131017,4077576617,39.93273254901961,7.472373333333333,32.503905882352946
268140003,666094840,9.818466666666668,1.7210533333333335,3.2203733333333333
267103004/01,11310108667,32.52904695652174,15.607280000000001,34.839933333333335
267117012,8210592914,14.36970545454545,12.088279999999997,20.19639878787879
267040013,12988305072,26.345002898550725,4.950799999999998,28.48854111111111
267123031,11632494268,54.5177845614035,7.177786666666667,47.91677122807018
268030012,527824829,14.56745111111111,12.943037777777779,12.045904444444444
268031013,14955929,10.292759999999998,4.589453333333334,15.474973333333336
268003003,9122789916,8.5212,5.120613333333333,8.976746666666665
268002012,6206012683,7.485693333333334,9.446373333333332,13.227707878787877
267138017,9693020212,31.769144242424247,20.75069090909091,25.147584242424248
268137013,4411216022,12.081621890547263,3.788039999999999,6.39668
268117019,5872287414,6.905413333333333,7.12196717948718,4.763533333333334
267013014,196025243,24.419483508771933,15.167426666666664,25.856030175438605
267133025,6920537368,47.18171333333335,7.801999999999997,39.278753333333334
268071007,3650720315,24.87924888888888,9.98438666666667,18.920933333333327
268081001,5236728261,11.104030769230762,5.607266666666667,5.950773333333332
267002043/02,560618994,64.96768000000003,4.6415999999999995,58.36666666666668
268152001,1224702251,12.427844126984128,11.839030793650796,10.741320000000002
267095015,2366009782,13.34572,6.8378,25.136746666666674
267109016,11093499018,15.155013333333322,15.434199999999997,21.610988571428575
268128002,11767543194,12.69176,11.259293333333337,10.19620717948718
268140001,1426048964,11.068831452991454,5.23764,3.278973333333333
267092001/01,4344745986,55.71902666666668,29.56946666666666,59.14517333333335
267066008,923008526,25.077062857142856,13.468076190476188,10.702782857142855
267100039,247119050,20.01430375,12.365303750000002,24.615637083333333
267053009,8988554637,38.55086666666668,6.908733333333332,23.242000000000004
267099026,255329498,30.091921904761893,23.64245333333332,18.545533333333328
267135003,5051700588,36.37131483870967,4.464813333333333,28.46835483870968
267079011,256112179,24.00883999999999,5.650453333333332,4.29264
268054013,4698030093,11.529528888888889,10.157066666666669,6.34552
268156004,13727617453,15.61953333333333,13.48788,17.121818823529413
268143012,11613717381,13.486533333333337,10.685959999999998,7.357320000000002
268133016,2473982545,16.653004637681157,4.295053333333333,4.920626666666666
268138005,5405915970,3.1077866666666667,4.962253333333333,5.070506666666666
267118013,12550974825,49.25639843454791,12.854986666666669,42.65538510121458
268042025,9095365572,20.117865185185178,14.887278974358974,22.950198974358965
267127003/02,2644630879,16.546159999999997,1.0883866666666664,18.014626666666665
268158008,298543070,16.505101960784312,7.619626666666666,6.255493333333334
267152004,54810058,25.33256491228071,4.274640000000001,21.63515416666667
267103005,11724941441,25.97885619047619,19.975042857142856,30.580189523809526
267138011,6291106883,25.15857333333331,6.06344,20.189539259259263
267069001/03,5210534872,22.558120000000013,6.89902666666667,18.065133333333335
267112012,4263179673,46.93961333333333,5.854706666666667,44.29466666666665
268066005,2686926385,10.175033580246915,6.2302,8.981026666666668
268060004/01,5428835204,9.640860869565216,6.231893333333335,5.464693333333333
268070011,1707057985,15.861385388127854,9.75356,11.500017777777778
267135001,2591647026,31.50864205128205,7.378415384615386,24.079815384615383
268019002,12280674,18.897786666666665,11.315720000000002,11.58794666666667
268161004,10605160420,6.998733333333334,0.9252133333333333,4.749399999999999
267050016,8955435277,26.420651851851858,9.4458,6.797106666666666
