table_name,field_name,language,translation,record_id,field_value
stops,stop_name,ga,Maigh Ard,8470B554011,
stops,stop_name,ga,Maigh Bhealaigh,8260B1032201,
stops,stop_name,ga,Maigh Bhealaigh,8260B1033701,
stops,stop_name,ga,Maigh Chromtha,8380B3561401,
stops,stop_name,ga,Maigh Cláir,8240DB000912,
stops,stop_name,ga,Maigh Cláir,8240DB000930,
stops,stop_name,ga,Maigh Cuilinn,8470B531181,
stops,stop_name,ga,Maigh Cuilinn,8470B554031,
stops,stop_name,ga,Maigh Dearmhaí,8310B1044801,
stops,stop_name,ga,Maigh Dhíle,8380B2330601,
stops,stop_name,ga,Maigh Dhíle,8380B244711,
stops,stop_name,ga,Maigh Iúir,8470B552681,
stops,stop_name,ga,Maigh Iúir,8470B552691,
stops,stop_name,ga,Maigh Leacht,8520PB14490,
stops,stop_name,ga,Maigh Leacht,8520PB14491,
stops,stop_name,ga,Maigh Locha,847000100,
stops,stop_name,ga,Maigh Locha,8470B5560401,
stops,stop_name,ga,Maigh Mhaola,8470B534061,
stops,stop_name,ga,Maigh Mhaola,8470B534092,
stops,stop_name,ga,Maigh Mhaon Thiar,8470PB12954,
stops,stop_name,ga,Maigh Mhaon Thiar,8470PB12955,
stops,stop_name,ga,Maigh Mheáin,8410B332241,
stops,stop_name,ga,Maigh Mheáin,8410B345771,
stops,stop_name,ga,Maigh nEalta,8310B1309301,
stops,stop_name,ga,Maigh nEalta,8310B1314301,
stops,stop_name,ga,Maigh Nuad,8260DB003981,
stops,stop_name,ga,Maigh Nuad,8260DB005113,
stops,stop_name,ga,Maigh Nulla,8490B5327701,
stops,stop_name,ga,Maigh Nulla,8490B532781,
stops,stop_name,ga,Maigh Rátha,8380B215241,
stops,stop_name,ga,Maigh Rátha,8380B253551,
stops,stop_name,ga,Maigh Riocaird,8460B5238601,
stops,stop_name,ga,Maigh Riocaird,8460B526031,
stops,stop_name,ga,Maigh Rua,8410B335111,
stops,stop_name,ga,Maigh Rua,8410B3361101,
stops,stop_name,ga,Maigh Sheasta,8360B3509301,
stops,stop_name,ga,Maigh Sheasta,8360B351571,
stops,stop_name,ga,Maighdine Muire,8240DB000124,
stops,stop_name,ga,Maighdine Muire,8240DB004687,
stops,stop_name,ga,Maighean Rátha,8280B3512101,
stops,stop_name,ga,Maighean Rátha,8280B3512102,
stops,stop_name,ga,Maighnis Mór,8360B604221,
stops,stop_name,ga,Maighnis Mór,8360B604231,
stops,stop_name,ga,Mailpeanna Bhóraimhe,8240DB005028,
stops,stop_name,ga,Mailpeanna Bhóraimhe,8240DB005030,
stops,stop_name,ga,Main an Tearmainn,8300B103661,
stops,stop_name,ga,Main an Tearmainn,8300B137041,
stops,stop_name,ga,Main Bhaile Finn,8230DB003368,
stops,stop_name,ga,Main Bhaile Finn,8230DB003370,
stops,stop_name,ga,Main Bhinn Éadair,8240DB000576,
stops,stop_name,ga,Main Caipisínigh,8220DB001617,
stops,stop_name,ga,Main Chill Droichid,8260DB007086,
stops,stop_name,ga,Main Chluain Rúsc,8280B160221,
stops,stop_name,ga,Main Chluain Rúsc,8280B160531,
stops,stop_name,ga,Main Chnoc Muaidhe,847000226,
stops,stop_name,ga,Main Chnoc Muaidhe,8470B550011,
stops,stop_name,ga,Main Chnoc Muaidhe,8470B550441,
stops,stop_name,ga,Main Leathrátha,8290B1049601,
stops,stop_name,ga,Main Leathrátha,8290B1313701,
stops,stop_name,ga,Main na Croiche,842000038,
stops,stop_name,ga,Main na Croiche,8420PB14836,
stops,stop_name,ga,Main na Féile Thiar,8410B3357101,
stops,stop_name,ga,Main na Féile Thiar,8410B3357201,
stops,stop_name,ga,Main na Gráinsí,8220DB005160,
stops,stop_name,ga,Main na Victeoirín,8310B1030701,
stops,stop_name,ga,Main Ros Neamhlach,853000260,
stops,stop_name,ga,Main Sheachnaill,8310B1013401,
stops,stop_name,ga,Main Sheachnaill,8310B1018701,
stops,stop_name,ga,Main Victeoiríneach,8310B137301,
stops,stop_name,ga,Mainéar Dhroim Caoin,8250DB003230,
stops,stop_name,ga,Mainéar Ghort na Feá,8250DB003544,
stops,stop_name,ga,Mainéar Griffin Rath,8260DB007074,
stops,stop_name,ga,Mainéar Mháire,8240DB003577,
stops,stop_name,ga,Mainéar Mháire,8240DB003647,
stops,stop_name,ga,Mainéar Mhuire,8250DB003061,
stops,stop_name,ga,Mainéar Montpellier,8250DB003077,
stops,stop_name,ga,Mainéar na Daoile,8410B332291,
stops,stop_name,ga,Mainéar na Daoile,8410B332491,
stops,stop_name,ga,Mainéar Santa Sabina,8240DB000694,
stops,stop_name,ga,Mainéar Shrewsbury,8300B139321,
stops,stop_name,ga,Mainistir an Chláir,8360B603131,
stops,stop_name,ga,Mainistir Belfield,8370B246591,
stops,stop_name,ga,Mainistir Bheigthí,8310B137261,
stops,stop_name,ga,Mainistir Bheigthí,8310B137271,
stops,stop_name,ga,Mainistir Bhuithe,8300B1319801,
stops,stop_name,ga,Mainistir Bhuithe,8300B139181,
stops,stop_name,ga,Mainistir Eimhín,8260B136501,
stops,stop_name,ga,Mainistir Eimhín,8260B1523601,
stops,stop_name,ga,Mainistir Eimhín,8260LL12720,
stops,stop_name,ga,Mainistir Fhear Maí,8380B155361,
stops,stop_name,ga,Mainistir Fhear Maí,8380B155371,
stops,stop_name,ga,Mainistir Fheorais,8320B1028501,
stops,stop_name,ga,Mainistir Fheorais,8320B1049001,
stops,stop_name,ga,Mainistir Laoise,8280B1523001,
stops,stop_name,ga,Mainistir Laoise,8280B1523002,
stops,stop_name,ga,Mainistir Laoise,8280LL11243,
stops,stop_name,ga,Mainistir Laoise,8280LL11244,
stops,stop_name,ga,Mainistir Mhucrois,8390PB15120,
stops,stop_name,ga,Mainistir Moyglare,8260DB008081,
stops,stop_name,ga,Mainistir Moyglare,8260DB008083,
stops,stop_name,ga,Mainistir na Búille,8500B5557901,
stops,stop_name,ga,Mainistir na Cille,8250DB002022,
stops,stop_name,ga,Mainistir na Corann,8380B242151,
stops,stop_name,ga,Mainistir na Corann,8380B244751,
stops,stop_name,ga,Mainistir na Féile,8410B335731,
stops,stop_name,ga,Mainistir na Féile,8410B6356601,
stops,stop_name,ga,Mainistir Ó dTorna,8390B345741,
stops,stop_name,ga,Mainistir Ó dTorna,8390B6363501,
stops,stop_name,ga,Mainistir Rh Bhríde,826000130,
stops,stop_name,ga,Mainistir RthBhríde,8260LL11950,
stops,stop_name,ga,Mainistir San Ualstain,8260DB007816,
stops,stop_name,ga,Mainistir San Ualstain,8260DB007817,
stops,stop_name,ga,Mairnéalaigh,8240DB000571,
stops,stop_name,ga,Mal Bhaile Bhailcín,8220DB002332,
stops,stop_name,ga,Mala,8380B6310601,
stops,stop_name,ga,Málainn,853000025,
stops,stop_name,ga,Málainn,8530PB000323,
stops,stop_name,ga,Málainn Mhóir,853000244,
stops,stop_name,ga,Man na Coille Móire,8470B533401,
stops,stop_name,ga,Man na Coille Móire,8470B554051,
stops,stop_name,ga,Maoil an Choirnigh,845000212,
stops,stop_name,ga,Maoil an Choirnigh,8450LL11633,
stops,stop_name,ga,Maoilbhríde,8220GA00034,
stops,stop_name,ga,Maoin,826000020,
stops,stop_name,ga,Maoin,826000076,
stops,stop_name,ga,Maolán na nGabhar,8340B3398601,
stops,stop_name,ga,Maolán na nGabhar,8340B351131,
stops,stop_name,ga,Maolla,849000066,
stops,stop_name,ga,Maolla,849000069,
stops,stop_name,ga,Maothail,848000019,
stops,stop_name,ga,Maothail,8480B571021,
stops,stop_name,ga,Maothail,8480B571131,
stops,stop_name,ga,Maothail,8480B571171,
stops,stop_name,ga,Maothail,8480B571181,
stops,stop_name,ga,Marcréidh,8510B5650101,
stops,stop_name,ga,Marcréidh,8510B565031,
stops,stop_name,ga,Margadh an Arbhair,8220DB001938,
stops,stop_name,ga,Margadh an Arbhair,8220DB001999,
stops,stop_name,ga,Margadh na Feirme,8220GA00398,
stops,stop_name,ga,Margadh na Feirme,8220GA00399,
stops,stop_name,ga,Marglann,8350DB004023,
stops,stop_name,ga,Marglann,8350DB004055,
stops,stop_name,ga,Marglann Laighean,8260LL11943,
stops,stop_name,ga,Marglann Laighean,8260LL11944,
stops,stop_name,ga,Marglann Marino,8220DB000523,
stops,stop_name,ga,Marglann Marino,8220DB000668,
stops,stop_name,ga,Marglanna an Chláir,836000019,
stops,stop_name,ga,Marglanna an Chláir,8360LL10522,
stops,stop_name,ga,Martra,8310B0102041,
stops,stop_name,ga,Martra,8310B0102051,
stops,stop_name,ga,Maurland,8380B2326601,
stops,stop_name,ga,Maurland,8380B247971,
stops,stop_name,ga,Maywood,8220DB000538,
stops,stop_name,ga,Maywood,8220DB000597,
stops,stop_name,ga,Mcre Uí Rabhartaigh,8530LL10747,
stops,stop_name,ga,Meánscoil Naomh Pól,8260LL12249,
stops,stop_name,ga,Meáraí,8470B346301,
stops,stop_name,ga,Meáraí,8470B346311,
stops,stop_name,ga,Meathas Troim,8290B104421,
stops,stop_name,ga,Meathas Troim,8290B131141,
stops,stop_name,ga,Medtronic,8460B0555451,
stops,stop_name,ga,Medtronic,8460B555461,
stops,stop_name,ga,Méile an Rí,8230DB007780,
stops,stop_name,ga,Meille,8300B0170001,
stops,stop_name,ga,Met Éireann,8220DB000153,
stops,stop_name,ga,Met Éireann,8220DB000182,
stops,stop_name,ga,Mianaigh na hAirgní,8500LL10864,
stops,stop_name,ga,Michíl Uí Choileáin,8230DB002116,
stops,stop_name,ga,Míleac,8360B3320001,
stops,stop_name,ga,Míleac,8360B333731,
stops,stop_name,ga,Mín an Lábáin,853000270,
stops,stop_name,ga,Mín an Lábáin,8530LL12203,
stops,stop_name,ga,Mín Lárach,853000066,
stops,stop_name,ga,Mín Lárach,8530PB14638,
stops,stop_name,ga,Mín Tine Dé,8530LL10818,
stops,stop_name,ga,Mín Uí Bhradáin,8530LL10819,
stops,stop_name,ga,Mionchluain,846000650,
stops,stop_name,ga,Mionlach,846000034,
stops,stop_name,ga,Mionlach,8460LL14209,
stops,stop_name,ga,Mionlach,8470B553781,
stops,stop_name,ga,Mionlach,8470B553791,
stops,stop_name,ga,Mionlach,852000015,
stops,stop_name,ga,Mionlach,852000016,
stops,stop_name,ga,Mllch an Dúdálaigh,8300B139351,
stops,stop_name,ga,Mllch an Dúdálaigh,8300B139721,
stops,stop_name,ga,Mln Bh Mhic Coiligh,8440PB003555,
stops,stop_name,ga,Mln Bh Mhic Coiligh,8450B250621,
stops,stop_name,ga,Mln Uí Cheallacháin,8360B333321,
stops,stop_name,ga,Mln Uí Cheallacháin,8360B3379201,
stops,stop_name,ga,Mlnn Chnocán Argos,8220DB002390,
stops,stop_name,ga,Mlnn Chnocán Argos,8220DB002443,
stops,stop_name,ga,Mn na gCaorach,8240DB004464,
stops,stop_name,ga,Mn na gCaorach,8240DB004489,
stops,stop_name,ga,Mnéar an Chaisleáin,8520LL10644,
stops,stop_name,ga,Mnr an Choláiste,8300B0068027,
stops,stop_name,ga,Mnr an Choláiste,838000041,
stops,stop_name,ga,Mnr an Choláiste,838000389,
stops,stop_name,ga,Mnr Bh Uí Leannáin,8300B109191,
stops,stop_name,ga,Mnr Bhaile Bhriain,8300B103501,
stops,stop_name,ga,Mnr Bhaile Bhriain,8300B136881,
stops,stop_name,ga,Mnr Bhaile Réisc,8310B189341,
stops,stop_name,ga,Mnr Bhaile Réisc,8310B189351,
stops,stop_name,ga,Mnr Chill Eallóg,8340B339401,
stops,stop_name,ga,Mnr Chill Eallóg,8340B339411,
stops,stop_name,ga,Mnr Mhóin na Lao,846000282,
stops,stop_name,ga,Mnr Mhóin na Lao,846000563,
stops,stop_name,ga,Mnr na Tiníleach,8230DB001103,
stops,stop_name,ga,Mnr na Tiníleach,8230DB001108,
stops,stop_name,ga,Mnr Uí Chuinneagáin,8530B158201,
stops,stop_name,ga,Mnr Uí Chuinneagáin,8530B158211,
stops,stop_name,ga,Mnrcha an tSeandúin,8370B2132601,
stops,stop_name,ga,Mnrcha an tSeandúin,8370B213571,
stops,stop_name,ga,Moin Aillionn,8500LL10968,
stops,stop_name,ga,Moin Aillionn,8500LL10969,
stops,stop_name,ga,Móin an Bhaile,839000024,
stops,stop_name,ga,Móin an Bhaile,839000123,
stops,stop_name,ga,Móin an Bhaile,8390PB000914,
stops,stop_name,ga,Móin an Lín,8410B609721,
stops,stop_name,ga,Móin an Lín,8410CO11084,
stops,stop_name,ga,Móin an Mhacha,8410PB001563,
stops,stop_name,ga,Móin an Mhacha,8410PB14712,
stops,stop_name,ga,Moin Bhagnail,8300B139421,
stops,stop_name,ga,Moin Bhagnail,8300B139651,
stops,stop_name,ga,Móin Choinn,8270B332881,
stops,stop_name,ga,Móin Choinn,8270B3581001,
stops,stop_name,ga,Móin Easa,8530LL12201,
stops,stop_name,ga,Móin Easa,8530LL12202,
stops,stop_name,ga,Móin Easa,8530PB14631,
stops,stop_name,ga,Móin Scríobach,829000006,
stops,stop_name,ga,Móin Scríobach,829000029,
stops,stop_name,ga,Moin Temple,8510B555701,
stops,stop_name,ga,Móinéir Eiscir,832000001,
stops,stop_name,ga,Moing Eiriún Theas,849000476,
stops,stop_name,ga,Moing Eiriún Theas,8490PB14435,
stops,stop_name,ga,Moing Iongáin,849000436,
stops,stop_name,ga,Moing Iongáin,8490PB14433,
stops,stop_name,ga,Moing na Bó,849000018,
stops,stop_name,ga,Moing na Bó Theas,849000008,
stops,stop_name,ga,Móinín na Sionnach,8480B5518101,
stops,stop_name,ga,Móinín na Sionnach,8480B630021,
stops,stop_name,ga,Móinteach Mílic,828000030,
stops,stop_name,ga,Móinteach Mílic,8280B1315601,
stops,stop_name,ga,Móinteach Mílic,8280B1315602,
stops,stop_name,ga,Móinteán na gCaorach,8240DB001869,
stops,stop_name,ga,Mol Áirí,8300B189551,
stops,stop_name,ga,Mol Áirí,8300B189561,
stops,stop_name,ga,Mol Digiteach,836000053,
stops,stop_name,ga,Mol Pbl Mhaigh Rois,8400B6087101,
stops,stop_name,ga,Mol Pbl Mhaigh Rois,8400B6090001,
stops,stop_name,ga,Montpelier,8360B336621,
stops,stop_name,ga,Montpelier,8360B336741,
stops,stop_name,ga,Mothar Chionn Ard,8230LL12043,
stops,stop_name,ga,Mount Suir,8440B3526801,
stops,stop_name,ga,Moyville,8230DB002940,
stops,stop_name,ga,Mr an Fhearainn Nua,8230DB005122,
stops,stop_name,ga,Mr an Fhearainn Nua,8230DB005123,
stops,stop_name,ga,Mr Chg an tSionnaigh,8250DB003177,
stops,stop_name,ga,Mr Chg an tSionnaigh,8250DB003191,
stops,stop_name,ga,Mr na hEoghancha,8520LL10001,
stops,stop_name,ga,Mr na hEoghancha,8520LL11477,
stops,stop_name,ga,MSD Ceatharlach,8210CO11106,
stops,stop_name,ga,MSD Dún Búinne,8310B134111,
stops,stop_name,ga,MSD Dún Búinne,8310B134121,
stops,stop_name,ga,Múdóg,8520B680051,
stops,stop_name,ga,Múdóg,8520B680101,
stops,stop_name,ga,Muileann an Bhata,8270B136121,
stops,stop_name,ga,Muileann an Bhata,8270B3386701,
stops,stop_name,ga,Muileann an tSáile,8340LL11308,
stops,stop_name,ga,Muileann an tSáile,8340LL11309,
stops,stop_name,ga,Muileann an tSiáin,7060B152481,
stops,stop_name,ga,Muileann an tSiáin,7060B1581401,
stops,stop_name,ga,Muileann Cros,8300B139191,
stops,stop_name,ga,Muileann Cros,8300B139261,
stops,stop_name,ga,Muileann Fúca,8340B330721,
stops,stop_name,ga,Muileann Fúca,8340B330722,
stops,stop_name,ga,Muileann Fúca,8340B330731,
stops,stop_name,ga,Muileann na Bró,827000058,
stops,stop_name,ga,Muileann Réamainn,8350DB004590,
stops,stop_name,ga,Muilinn Ghaoithe,8260B1027501,
stops,stop_name,ga,Muilinn Ghaoithe,8260B1047201,
stops,stop_name,ga,Muilinn Uisce,8220DB004386,
stops,stop_name,ga,Muilte Farannáin,8330LL14216,
stops,stop_name,ga,Muilte Farannáin,8330LL14217,
stops,stop_name,ga,Muilte Sábh,8310DB003330,
stops,stop_name,ga,Muilte Sábh,8310DB003336,
stops,stop_name,ga,Muinchille,852000009,
stops,stop_name,ga,Muinchille,8520B111611,
stops,stop_name,ga,Muinchille,8520B111661,
stops,stop_name,ga,Muine Bheag,8210PB15432,
stops,stop_name,ga,Muine Bheag Theas,8210LL10442,
stops,stop_name,ga,Muine Bheag Theas,8210LL10451,
stops,stop_name,ga,Muine Bheag Thiar,821000009,
stops,stop_name,ga,Muine Bheag Thiar,821000010,
stops,stop_name,ga,Muine Bheag Thuaidh,8210LL10441,
stops,stop_name,ga,Muine Bheag Thuaidh,8210LL10452,
stops,stop_name,ga,Muine Gall,8320B4502301,
stops,stop_name,ga,Muine Guairne,8380B234611,
stops,stop_name,ga,Muine Mheá,8470B533901,
stops,stop_name,ga,Muine Mheá,8470B533921,
stops,stop_name,ga,Muine Moling,834000079,
stops,stop_name,ga,Muine Moling,834000110,
stops,stop_name,ga,Muineachán N2,8540B0156071,
stops,stop_name,ga,Muineachán N54,854000005,
stops,stop_name,ga,Muineachán Stn Bus,8540B1559201,
stops,stop_name,ga,Muiríne,8340LL13207,
stops,stop_name,ga,Muiríne,8340LL13208,
stops,stop_name,ga,Muiriúch Cille,8360B345911,
stops,stop_name,ga,Muiriúch Cille,8360B5341201,
stops,stop_name,ga,Muirtheimhne,8300B117901,
stops,stop_name,ga,Muirtheimhne Mór,8300B1079502,
stops,stop_name,ga,Muisiriún Chairbre,8260B1027401,
stops,stop_name,ga,Mullach,8360B335451,
stops,stop_name,ga,Mullach an Chnoic,8230DB007050,
stops,stop_name,ga,Mullach an Chnoic,8370B2366501,
stops,stop_name,ga,Mullach an Chnoic,8370B2368701,
stops,stop_name,ga,Mullach an Truis,8260LL12231,
stops,stop_name,ga,Mullach an Truis,8260LL12232,
stops,stop_name,ga,Mullach Bhinn Éadair,8240DB000567,
stops,stop_name,ga,Mullach Bhinn Éadair,8240DB000707,
stops,stop_name,ga,Mullach Craoibhe,8300B107831,
stops,stop_name,ga,Mullach Craoibhe,8300B109571,
stops,stop_name,ga,Mullach Dubh,852000019,
stops,stop_name,ga,Mullach Dubh,852000020,
stops,stop_name,ga,Mullach Dubh Theas,8530LL10795,
stops,stop_name,ga,Mullach Dubh Theas,8530PB14765,
stops,stop_name,ga,Mullach Íde,8240IR0020,
stops,stop_name,ga,Mullach Íde Láir,8240DB003586,
stops,stop_name,ga,Mullach Íde Láir,8240DB004387,
stops,stop_name,ga,Mullach Meata,8540LL12107,
stops,stop_name,ga,Mullach Meata,8540LL12108,
stops,stop_name,ga,Mullach na Boithe,8300B107451,
stops,stop_name,ga,Mullach na Boithe,8300B110051,
stops,stop_name,ga,Mullach na Pise,8230DB003389,
stops,stop_name,ga,Mullach na Pise,8230DB003409,
stops,stop_name,ga,Mullach Sandown,8380B2432701,
stops,stop_name,ga,Mullach Sandown,8380B2433901,
stops,stop_name,ga,Mullagheigh,8310LL12495,
stops,stop_name,ga,Mulláin an Chlogáis,8230DB002590,
stops,stop_name,ga,Mulláin Ghlas Naíon,8220DB008302,
stops,stop_name,ga,Mulláin Ghlas Naíon,8220DB008309,
stops,stop_name,ga,Mulláin Reabóige,8250DB003031,
stops,stop_name,ga,Mun Talbóid,8230DB001975,
stops,stop_name,ga,Mun Talbóid,8500B553971,
stops,stop_name,ga,Mun Talbóid,8500B553991,
stops,stop_name,ga,Mungairit,8410B3320801,
stops,stop_name,ga,Mungairit,8410B335461,
stops,stop_name,ga,Muraisc,8490B5000201,
stops,stop_name,ga,Muraisc,8490B5454201,
stops,stop_name,ga,Múrton,8310B132421,
stops,stop_name,ga,Múrton,8310B137701,
stops,stop_name,ga,Múscraí Thuaidh,8380B232421,
stops,stop_name,ga,Múscraí Thuaidh,8380B2442501,
stops,stop_name,ga,n tSráid Mhór,8230DB007880,
stops,stop_name,ga,Na Banracha,8250DB003060,
stops,stop_name,ga,Na Beanna,8260B1037701,
stops,stop_name,ga,Na Beanna,8260B1042601,
stops,stop_name,ga,Na Bilí,8520B1015001,
stops,stop_name,ga,Na Bilí,8520B1016401,
stops,stop_name,ga,Na Boinn,8380B2356701,
stops,stop_name,ga,Na Boinn,8380B611431,
stops,stop_name,ga,Na Buailtíní,8390LL11509,
stops,stop_name,ga,Na Buailtíní,8390LL11938,
stops,stop_name,ga,Na Caológa,8230DB003407,
stops,stop_name,ga,Na Caológa,8230DB006119,
stops,stop_name,ga,Na Caológa,8490B520681,
stops,stop_name,ga,Na Caológa,8490B5550701,
stops,stop_name,ga,Na Cathracha,8470B531101,
stops,stop_name,ga,Na Cathracha,8470B531111,
stops,stop_name,ga,Na Cealla,8390B350741,
stops,stop_name,ga,Na Cealla,8390B6372601,
stops,stop_name,ga,Na Cealla Beaga,853000112,
stops,stop_name,ga,Na Cealla Beaga,8530B0140351,
stops,stop_name,ga,Na Cealla Beaga,8530B141281,
stops,stop_name,ga,Na Cillíní,8380B212611,
stops,stop_name,ga,Na Cillíní,8380B213521,
stops,stop_name,ga,Na Clocha Liatha,8350DB004222,
stops,stop_name,ga,Na Clocha Liatha,8350DB004284,
stops,stop_name,ga,Na Cluainte,8220DB000532,
stops,stop_name,ga,Na Cluainte,8220DB000605,
stops,stop_name,ga,Na Cluainte,832000051,
stops,stop_name,ga,Na Cluainte,8320LL12559,
stops,stop_name,ga,Na Cluainte,8460B5233901,
stops,stop_name,ga,Na Cluainte,8460B5234801,
stops,stop_name,ga,Na Coillte,8450B255581,
stops,stop_name,ga,Na Coimíní,843000161,
stops,stop_name,ga,Na Coimíní,843000162,
stops,stop_name,ga,Na Coirríní,8390LL11006,
stops,stop_name,ga,Na Creagacha Dubha,830000006,
stops,stop_name,ga,Na Creagacha Dubha,830000026,
stops,stop_name,ga,Na Croisbhealaí,853000226,
stops,stop_name,ga,Na Crosa Beaga,8340B3310601,
stops,stop_name,ga,Na Cúig Bhóthar,8240B1002201,
stops,stop_name,ga,Na Cúig Bhóthar,8240B1007701,
stops,stop_name,ga,Na Cúig Dhair,8300B103471,
stops,stop_name,ga,Na Cúig Dhair,8300B137021,
stops,stop_name,ga,Na Cúig Lampaí,8220DB000515,
stops,stop_name,ga,Na Cúig Lampaí,8220DB000619,
stops,stop_name,ga,Na Dánta,844000005,
stops,stop_name,ga,Na Daracha,8220DB001724,
stops,stop_name,ga,Na Daracha,8220DB001759,
stops,stop_name,ga,Na Daracha,8240DB007559,
stops,stop_name,ga,Na Daracha,8240DB007560,
stops,stop_name,ga,Na Daracha,8250DB002868,
stops,stop_name,ga,Na Daracha,8350LL14896,
stops,stop_name,ga,Na Daracha,8350LL14897,
stops,stop_name,ga,Na Daracha Bána,8380B2433001,
stops,stop_name,ga,Na Daracha Bána,8380B2433601,
stops,stop_name,ga,Na Daracha Geala,8250DB000875,
stops,stop_name,ga,Na Daracha Geala,8260LL11692,
stops,stop_name,ga,Na Daracha Geala,8260LL11693,
stops,stop_name,ga,Na Doiriú Theas,8470B533051,
stops,stop_name,ga,Na Doiriú Theas,8470B534661,
stops,stop_name,ga,Na Dumhcha,8240DB003597,
stops,stop_name,ga,Na Dumhcha,8240DB003600,
stops,stop_name,ga,Na Dúnaibh,853000131,
stops,stop_name,ga,Na Dúnaibh,853000132,
stops,stop_name,ga,Na Dúnaibh,8530LL10801,
stops,stop_name,ga,Na Faichí Thuaidh,8360PB15095,
stops,stop_name,ga,Na Feá,8340LL11328,
stops,stop_name,ga,Na Feá,8340LL11329,
stops,stop_name,ga,Na Fearnáin,8380B2320201,
stops,stop_name,ga,Na Fearnáin,8380B235121,
stops,stop_name,ga,Na Fichidí,8300B015074,
stops,stop_name,ga,Na Fichidí,8300B015075,
stops,stop_name,ga,Na Foidhrí,839000022,
stops,stop_name,ga,Na Foidhrí,839000023,
stops,stop_name,ga,Na Forbacha,8470B535211,
stops,stop_name,ga,Na Frosa,8530B140251,
stops,stop_name,ga,Na Gairdíní,8460B5224301,
stops,stop_name,ga,Na Gairdíní,8460B5231301,
stops,stop_name,ga,Na Garfráin,8470PB000772,
stops,stop_name,ga,Na Garráin,8380LL12344,
stops,stop_name,ga,Na Garráin,8380LL12349,
stops,stop_name,ga,Na Giúiseanna,8230DB004004,
stops,stop_name,ga,Na Giúiseanna,8230DB004073,
stops,stop_name,ga,Na Glasáin,8250GA00281,
stops,stop_name,ga,Na Glasáin,8250GA00282,
stops,stop_name,ga,Na Gleannta,853000094,
stops,stop_name,ga,Na Gleannta,853000097,
stops,stop_name,ga,Na Gleannta,8530B1406501,
stops,stop_name,ga,Na Gleannta,8530B141391,
stops,stop_name,ga,Na Gleannta,8530PB14711,
stops,stop_name,ga,Na Goirt Aoibhne,8430LL11434,
stops,stop_name,ga,Na Goirt Aoibhne,8430LL11435,
stops,stop_name,ga,Na Goirt Bhána,8280LL12731,
stops,stop_name,ga,Na Goirt Bhána,8280LL12732,
stops,stop_name,ga,Na hAcraí Glasa,830000090,
stops,stop_name,ga,Na hAilichí,8380LL10831,
stops,stop_name,ga,Na hAoraí,838000021,
stops,stop_name,ga,Na hArda Alpacha,8230DB006244,
stops,stop_name,ga,Na hArda Alpacha,8230DB006245,
stops,stop_name,ga,Na hEachú,849000011,
stops,stop_name,ga,Na hInsí,8380B637361,
stops,stop_name,ga,Na hInsí,8380B637511,
stops,stop_name,ga,Na hUamhanna,8380B2337801,
stops,stop_name,ga,Na hUamhanna,8380B235151,
stops,stop_name,ga,Na hUamhanna,8380B246671,
stops,stop_name,ga,Na hÚlloird,8210CO11139,
stops,stop_name,ga,Na hÚlloird,8210CO11444,
stops,stop_name,ga,Na hÚlloird,8370B2427001,
stops,stop_name,ga,Na Leamháin,8250DB003556,
stops,stop_name,ga,Na Leamháin,8250DB007556,
stops,stop_name,ga,Na Leamháin,8440B352791,
stops,stop_name,ga,Na Leamháin,8440B352921,
stops,stop_name,ga,Na Mínligh,838000028,
stops,stop_name,ga,Na Mínligh,838000356,
stops,stop_name,ga,Na Móinéir Fhada,8220DB002709,
stops,stop_name,ga,Na Mullaí,8540B111681,
stops,stop_name,ga,Na Mullaí,8540B1521301,
stops,stop_name,ga,Na Páirceanna Glasa,8400B6075401,
stops,stop_name,ga,Na Páirceanna Glasa,8400B6077501,
stops,stop_name,ga,Na Peadaic,8310B189261,
stops,stop_name,ga,Na Peadaic,8310B189271,
stops,stop_name,ga,Na Peadaic,8380B2421301,
stops,stop_name,ga,Na Peadaic,8380B244971,
stops,stop_name,ga,Na Peadaic,844000038,
stops,stop_name,ga,Na Plandlanna,8250DB007317,
stops,stop_name,ga,Na Plandlanna,8350DB004173,
stops,stop_name,ga,Na Plandlanna,8350DB008283,
stops,stop_name,ga,Na Plandlanna,8460B5224801,
stops,stop_name,ga,Na Plandlanna,8460B5231001,
stops,stop_name,ga,Na Ráithíní,8360B3346401,
stops,stop_name,ga,Na Ráithíní,8360B3367501,
stops,stop_name,ga,Na Ráthanna,8400B6090701,
stops,stop_name,ga,Na Ráthanna,8410B609091,
stops,stop_name,ga,Na Roisíní,847000088,
stops,stop_name,ga,Na Roisíní,847000089,
stops,stop_name,ga,Na Rosa Uachtaracha,8510B5554801,
stops,stop_name,ga,Na Rosa Uachtaracha,8510B5555301,
stops,stop_name,ga,Na Saileoga,8310B104631,
stops,stop_name,ga,Na Saileoga,8310B133371,
stops,stop_name,ga,Na Saileoga,832000031,
stops,stop_name,ga,Na Sceirí,8240DB003798,
stops,stop_name,ga,Na Sceirí,8240DB003819,
stops,stop_name,ga,Na Sciobóil,8250DB003501,
stops,stop_name,ga,Na Sciobóil,8250DB003525,
stops,stop_name,ga,Na Seacht nDair,8220DB004432,
stops,stop_name,ga,Na Seiceamair,8270CD10296,
stops,stop_name,ga,Na Seiceamair,8270CD10297,
